referrer,views_total,views_unique
github.com,491,24
Google,134,56
ntp.msn.com,45,2
statics.teams.cdn.office.net,31,9
ssvlab.github.io,17,6
Bing,16,5
linkedin.com,5,5
docs.github.com,5,2
paperswithcode.com,4,2
yandex.ru,2,2
