time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-15 00:00:00+00:00,161,41,206,72
2026-01-16 00:00:00+00:00,121,35,129,49
2026-01-17 00:00:00+00:00,385,84,138,31
2026-01-18 00:00:00+00:00,289,64,128,35
2026-01-19 00:00:00+00:00,124,34,143,53
2026-01-20 00:00:00+00:00,742,135,352,59
2026-01-21 00:00:00+00:00,265,55,158,41
2026-01-22 00:00:00+00:00,310,59,339,37
2026-01-23 00:00:00+00:00,247,52,178,26
2026-01-24 00:00:00+00:00,658,99,255,26
2026-01-25 00:00:00+00:00,697,130,239,31
2026-01-26 00:00:00+00:00,817,132,561,57
2026-01-27 00:00:00+00:00,355,88,256,67
2026-01-28 00:00:00+00:00,501,111,377,53
