referrer,views_total,views_unique
github.com,619,28
Google,274,78
ssvlab.github.io,48,20
ntp.msn.com,48,1
statics.teams.cdn.office.net,31,8
Bing,13,7
DuckDuckGo,13,4
com.google.android.gm,12,2
mail.google.com,10,1
search.brave.com,7,1
