referrer,views_total,views_unique
github.com,658,23
Google,238,74
ntp.msn.com,58,1
ssvlab.github.io,42,19
statics.teams.cdn.office.net,33,8
Bing,16,9
chatgpt.com,10,5
linkedin.com,6,5
mail.google.com,6,1
DuckDuckGo,5,5
