referrer,views_total,views_unique
github.com,470,79
Google,171,75
Bing,67,11
DuckDuckGo,12,4
chatgpt.com,7,3
search.brave.com,3,3
esbmc.github.io,3,2
cyber-reasoning.co.uk,1,1
github-com.btglss.net,1,1
linkedin.com,1,1
