referrer,views_total,views_unique
github.com,303,26
Google,273,76
ntp.msn.com,51,2
ssvlab.github.io,39,17
Bing,19,5
learn-eu-central-1-prod-fleet01-xythos.content.blackboardcdn.com,15,2
DuckDuckGo,12,7
Baidu,12,3
linkedin.com,9,7
search.brave.com,9,3
