referrer,views_total,views_unique
github.com,502,24
Google,127,54
ntp.msn.com,53,2
statics.teams.cdn.office.net,43,7
ssvlab.github.io,25,10
Bing,19,8
linkedin.com,6,6
docs.github.com,5,2
paperswithcode.com,4,2
DuckDuckGo,3,3
