referrer,views_total,views_unique
github.com,495,25
Google,304,108
ssvlab.github.io,156,48
ntp.msn.com,96,2
Bing,32,9
statics.teams.cdn.office.net,21,2
2024.ecoop.org,11,1
chatgpt.com,8,4
search.brave.com,8,2
linkedin.com,7,5
