referrer,views_total,views_unique
github.com,425,28
Google,308,101
ssvlab.github.io,90,42
ntp.msn.com,63,2
codehub-y.huawei.com,26,2
openx.huawei.com,11,2
search.brave.com,9,1
Bing,8,6
chatgpt.com,8,4
teams.microsoft.com,7,3
