referrer,views_total,views_unique
github.com,617,23
Google,223,75
ntp.msn.com,80,1
ssvlab.github.io,34,17
statics.teams.cdn.office.net,32,7
Bing,12,8
chatgpt.com,11,5
linkedin.com,6,5
mail.google.com,6,1
DuckDuckGo,5,5
