referrer,views_total,views_unique
github.com,289,23
Google,280,62
ssvlab.github.io,67,18
ntp.msn.com,56,2
Bing,31,9
cn.bing.com,9,3
chatgpt.com,7,5
linkedin.com,7,4
search.brave.com,7,2
DuckDuckGo,4,4
