referrer,views_total,views_unique
github.com,238,21
Google,143,50
ssvlab.github.io,43,22
statics.teams.cdn.office.net,34,3
Bing,26,11
search.brave.com,25,2
DuckDuckGo,13,7
chatgpt.com,12,1
linkedin.com,5,4
cn.bing.com,4,3
