referrer,views_total,views_unique
github.com,830,33
Google,194,74
ssvlab.github.io,18,3
findaphd.com,16,13
Bing,14,6
esbmc.github.io,10,4
search.brave.com,7,2
rustfoundation.org,5,3
DuckDuckGo,4,3
p.ocmatos.com,3,1
