referrer,views_total,views_unique
github.com,414,25
Google,274,100
ssvlab.github.io,86,37
ntp.msn.com,55,1
codehub-y.huawei.com,26,2
Bing,10,6
search.brave.com,9,1
teams.microsoft.com,7,3
chatgpt.com,6,3
com.google.android.gm,6,3
