referrer,views_total,views_unique
github.com,387,63
Google,222,92
Bing,37,12
DuckDuckGo,18,7
chatgpt.com,12,5
github-com.btglss.net,9,9
esbmc.github.io,4,3
teams.public.onecdn.static.microsoft,3,3
ssvlab.github.io,3,2
search.brave.com,2,2
