referrer,views_total,views_unique
github.com,210,47
Google,180,79
Bing,18,11
DuckDuckGo,11,7
github-com.btglss.net,9,9
chatgpt.com,8,5
ssvlab.github.io,6,4
claude.ai,5,2
esbmc.github.io,4,4
teams.public.onecdn.static.microsoft,4,3
