referrer,views_total,views_unique
github.com,501,26
Google,281,87
linkedin.com,80,33
ntp.msn.com,58,1
Bing,30,12
statics.teams.cdn.office.net,30,4
findaphd.com,28,23
com.linkedin.android,19,13
ssvlab.github.io,10,5
esbmc.github.io,8,6
