referrer,views_total,views_unique
github.com,615,21
Google,187,77
ssvlab.github.io,47,16
ntp.msn.com,38,1
rustfoundation.org,24,18
linkedin.com,16,4
Bing,13,5
slashdot.org,12,7
cn.bing.com,10,3
DuckDuckGo,9,7
