referrer,views_total,views_unique
github.com,730,39
Google,162,73
esbmc.github.io,30,12
findaphd.com,29,21
ssvlab.github.io,15,6
Bing,14,8
sosy-lab.org,8,2
claude.ai,7,1
famaf.aulavirtual.unc.edu.ar,5,3
DuckDuckGo,4,3
