referrer,views_total,views_unique
github.com,276,25
Google,151,54
Bing,48,12
ssvlab.github.io,42,23
statics.teams.cdn.office.net,35,4
cn.bing.com,33,3
search.brave.com,25,2
DuckDuckGo,13,7
chatgpt.com,13,1
linkedin.com,5,4
