referrer,views_total,views_unique
github.com,639,16
Google,173,60
ntp.msn.com,89,1
statics.teams.cdn.office.net,37,3
Bing,16,9
chatgpt.com,15,7
ssvlab.github.io,14,9
linkedin.com,9,7
mail.google.com,6,1
com.google.android.gm,2,2
