referrer,views_total,views_unique
github.com,622,19
Google,214,52
ntp.msn.com,100,1
linkedin.com,59,25
Bing,33,10
statics.teams.cdn.office.net,27,3
ssvlab.github.io,23,15
com.linkedin.android,21,5
DuckDuckGo,21,4
cn.bing.com,17,3
