referrer,views_total,views_unique
github.com,364,27
Google,278,77
ssvlab.github.io,74,28
ntp.msn.com,47,2
Bing,23,8
learn-eu-central-1-prod-fleet01-xythos.content.blackboardcdn.com,15,2
DuckDuckGo,12,7
Baidu,12,3
statics.teams.cdn.office.net,10,1
linkedin.com,9,7
