referrer,views_total,views_unique
github.com,250,16
Google,108,47
search.brave.com,25,2
ssvlab.github.io,21,15
Bing,19,7
linkedin.com,8,7
statics.teams.cdn.office.net,7,2
mail.google.com,4,1
DuckDuckGo,3,3
cn.bing.com,3,2
