referrer,views_total,views_unique
github.com,715,35
Google,178,86
esbmc.github.io,35,13
findaphd.com,31,21
ssvlab.github.io,13,5
Bing,12,5
sosy-lab.org,8,2
claude.ai,7,1
DuckDuckGo,5,4
famaf.aulavirtual.unc.edu.ar,5,3
