referrer,views_total,views_unique
github.com,667,15
Google,198,59
ntp.msn.com,113,1
statics.teams.cdn.office.net,26,3
Bing,17,10
ssvlab.github.io,16,9
chatgpt.com,15,7
linkedin.com,9,7
cn.bing.com,2,2
com.google.android.gm,2,2
