referrer,views_total,views_unique
github.com,390,12
Google,99,35
ssvlab.github.io,24,13
Bing,11,3
rustfoundation.org,9,8
perplexity.ai,6,1
statics.teams.cdn.office.net,5,4
arxiv.org,5,1
mail.google.com,4,1
slashdot.org,3,3
