referrer,views_total,views_unique
github.com,473,76
Google,173,79
Bing,70,12
DuckDuckGo,14,5
chatgpt.com,7,3
teams.public.onecdn.static.microsoft,3,3
esbmc.github.io,3,2
search.brave.com,2,2
cyber-reasoning.co.uk,1,1
github-com.btglss.net,1,1
