referrer,views_total,views_unique
github.com,456,20
Google,234,97
ntp.msn.com,100,1
ssvlab.github.io,89,29
Bing,30,12
statics.teams.cdn.office.net,16,3
chatgpt.com,11,4
cn.bing.com,8,3
com.google.android.gm,6,3
DuckDuckGo,6,3
