referrer,views_total,views_unique
github.com,738,25
Google,185,56
ssvlab.github.io,90,10
ntp.msn.com,31,1
DuckDuckGo,22,2
Bing,16,8
mail.google.com,14,1
chatgpt.com,7,4
arxiv.org,4,1
perplexity.ai,4,1
