referrer,views_total,views_unique
github.com,681,16
Google,183,64
ntp.msn.com,85,1
statics.teams.cdn.office.net,44,5
chatgpt.com,15,6
ssvlab.github.io,13,8
linkedin.com,9,7
Bing,9,7
mail.google.com,6,1
com.google.android.gm,2,2
