referrer,views_total,views_unique
github.com,631,24
Google,214,74
ntp.msn.com,80,1
ssvlab.github.io,32,16
statics.teams.cdn.office.net,32,7
Bing,13,9
chatgpt.com,11,5
linkedin.com,6,5
mail.google.com,6,1
DuckDuckGo,5,5
