referrer,views_total,views_unique
github.com,574,20
Google,195,77
ntp.msn.com,72,1
ssvlab.github.io,44,11
rustfoundation.org,19,13
linkedin.com,16,4
slashdot.org,12,7
Bing,11,7
DuckDuckGo,9,7
cn.bing.com,9,2
