referrer,views_total,views_unique
github.com,342,22
Google,217,68
linkedin.com,72,30
findaphd.com,57,39
ntp.msn.com,42,1
Bing,25,11
ssvlab.github.io,24,6
com.linkedin.android,17,11
cslab-cms.nju.edu.cn,17,2
statics.teams.cdn.office.net,12,2
